user_idx,product_idx,implicit_rating,interaction_type
55,96,1,view
881,7,1,view
1662,40,3,add_to_cart
1463,53,1,view
1092,77,2,click
1949,80,1,view
78,49,1,view
1765,87,1,view
763,79,2,click
582,36,1,view
1250,6,2,click
1939,40,2,click
1682,31,1,view
962,1,1,view
1341,67,2,click
327,58,1,view
754,14,5,conversion
8,87,3,add_to_cart
97,41,3,add_to_cart
1628,6,3,add_to_cart
242,79,2,click
1947,41,3,add_to_cart
672,38,1,view
1849,69,2,click
0,69,1,view
992,39,1,view
327,65,1,view
666,0,1,view
705,40,1,view
26,47,2,click
1970,68,1,view
654,47,3,add_to_cart
239,24,1,view
517,59,1,view
1640,56,2,click
970,86,2,click
1586,44,1,view
740,15,1,view
1772,79,2,click
246,67,2,click
179,65,1,view
1533,11,3,add_to_cart
208,16,1,view
1460,0,1,view
1294,5,5,conversion
1505,47,1,view
876,74,2,click
1715,27,1,view
1580,19,1,view
1433,79,1,view
1585,48,2,click
1829,74,1,view
463,65,1,view
1252,25,1,view
1916,19,2,click
364,26,2,click
768,6,1,view
406,52,3,add_to_cart
898,10,1,view
1698,15,1,view
420,78,3,add_to_cart
1260,11,1,view
640,68,5,conversion
142,72,1,view
881,49,2,click
1781,24,1,view
425,54,1,view
1419,24,1,view
627,94,5,conversion
1419,76,5,conversion
573,47,5,conversion
1130,97,1,view
64,96,2,click
654,13,3,add_to_cart
781,89,1,view
1337,13,2,click
1264,70,2,click
1796,52,2,click
491,86,2,click
263,25,1,view
318,26,1,view
454,88,2,click
1293,97,1,view
1354,72,1,view
1573,18,1,view
1250,92,2,click
314,63,1,view
11,3,2,click
502,99,3,add_to_cart
1877,55,3,add_to_cart
878,65,1,view
82,63,2,click
796,5,2,click
950,40,1,view
1036,77,1,view
873,25,1,view
59,45,1,view
994,24,2,click
1726,71,2,click
1999,18,1,view
1808,5,2,click
60,11,2,click
1189,69,1,view
950,63,1,view
1407,59,1,view
1072,88,3,add_to_cart
283,13,1,view
1038,84,2,click
1630,83,3,add_to_cart
847,24,1,view
1080,87,1,view
1328,83,1,view
867,69,3,add_to_cart
793,1,1,view
1587,51,3,add_to_cart
1032,87,3,add_to_cart
129,20,1,view
96,39,2,click
334,47,1,view
1376,34,1,view
1031,2,1,view
1589,9,2,click
1222,17,1,view
584,12,2,click
1248,58,5,conversion
906,1,1,view
84,71,1,view
434,33,2,click
8,79,2,click
1741,44,3,add_to_cart
529,32,3,add_to_cart
933,70,2,click
1933,34,3,add_to_cart
1093,31,1,view
852,40,2,click
1879,88,1,view
1507,81,1,view
122,23,1,view
143,85,5,conversion
1408,3,1,view
865,95,2,click
609,7,1,view
1310,77,3,add_to_cart
975,81,2,click
455,81,1,view
1021,92,2,click
1724,89,1,view
1073,22,3,add_to_cart
1315,99,1,view
1888,30,1,view
259,53,2,click
1790,67,2,click
47,36,5,conversion
164,42,2,click
655,62,2,click
1303,12,1,view
1503,56,1,view
159,36,3,add_to_cart
1992,15,3,add_to_cart
1369,43,1,view
281,34,1,view
1233,35,5,conversion
516,31,1,view
227,63,5,conversion
325,57,1,view
1653,4,1,view
1769,78,1,view
890,17,1,view
632,1,3,add_to_cart
902,66,1,view
1874,51,1,view
27,97,1,view
905,57,1,view
1987,49,1,view
1228,78,2,click
1046,84,1,view
875,43,2,click
647,43,2,click
615,19,1,view
1151,54,1,view
357,78,1,view
1243,7,5,conversion
331,17,5,conversion
860,60,2,click
89,55,2,click
202,40,5,conversion
532,13,1,view
335,56,2,click
1900,29,2,click
1374,68,2,click
484,78,1,view
415,68,2,click
1240,67,1,view
317,45,2,click
517,54,2,click
1514,53,1,view
844,55,5,conversion
123,29,1,view
763,63,1,view
1135,6,2,click
639,25,1,view
1896,10,2,click
1704,98,2,click
840,18,1,view
1283,46,1,view
816,4,1,view
158,19,3,add_to_cart
844,36,3,add_to_cart
1303,4,2,click
888,9,1,view
1603,4,2,click
1755,10,1,view
1223,13,1,view
728,85,2,click
661,39,1,view
636,92,1,view
111,12,1,view
1062,34,3,add_to_cart
266,83,2,click
1005,93,1,view
1555,83,2,click
1647,0,3,add_to_cart
644,23,3,add_to_cart
267,43,2,click
1126,73,2,click
1828,58,2,click
1688,25,1,view
1584,25,1,view
843,50,1,view
1585,51,2,click
217,5,2,click
121,80,2,click
1367,51,2,click
134,15,3,add_to_cart
190,27,2,click
517,0,2,click
732,4,5,conversion
833,34,1,view
938,53,3,add_to_cart
526,31,1,view
1178,82,1,view
1375,52,1,view
1879,55,2,click
1872,45,1,view
655,24,1,view
1820,62,2,click
539,10,1,view
842,1,1,view
765,89,2,click
721,24,2,click
1849,70,2,click
1020,43,1,view
1309,71,1,view
648,72,3,add_to_cart
383,7,1,view
142,86,1,view
661,20,5,conversion
1975,67,2,click
1721,21,2,click
101,12,1,view
1928,35,2,click
41,84,1,view
1978,17,2,click
1013,58,2,click
603,82,2,click
465,29,2,click
1997,18,2,click
633,44,2,click
1075,54,3,add_to_cart
1874,63,2,click
1498,36,3,add_to_cart
110,37,5,conversion
1839,60,3,add_to_cart
265,33,2,click
1565,50,2,click
1870,79,1,view
1611,94,3,add_to_cart
432,84,2,click
210,72,2,click
839,57,2,click
1622,84,3,add_to_cart
44,4,2,click
905,71,1,view
355,78,2,click
1185,72,1,view
776,81,1,view
248,16,2,click
867,45,2,click
1966,77,1,view
1586,6,5,conversion
1774,98,1,view
1056,75,1,view
701,82,1,view
1154,73,2,click
740,98,3,add_to_cart
1082,95,1,view
541,86,5,conversion
1827,48,1,view
239,83,1,view
1578,28,1,view
1882,33,1,view
1467,59,2,click
1052,98,1,view
1747,83,1,view
1925,93,1,view
673,78,2,click
488,41,3,add_to_cart
1105,95,2,click
1876,34,3,add_to_cart
1268,2,2,click
428,88,2,click
252,19,2,click
150,81,1,view
146,23,1,view
1305,19,1,view
1351,65,1,view
524,33,2,click
1996,70,2,click
445,98,1,view
1989,58,1,view
119,47,3,add_to_cart
909,3,2,click
1939,82,2,click
1307,51,3,add_to_cart
788,85,1,view
908,51,1,view
522,91,2,click
1562,25,1,view
685,57,1,view
1961,98,1,view
1075,6,1,view
1005,5,1,view
1272,95,3,add_to_cart
494,56,2,click
1059,63,1,view
673,20,2,click
1334,24,2,click
1273,55,3,add_to_cart
399,49,2,click
222,66,1,view
567,34,1,view
1390,75,2,click
459,64,3,add_to_cart
926,91,3,add_to_cart
314,67,1,view
1655,18,2,click
36,12,1,view
1879,45,1,view
1235,92,2,click
339,61,3,add_to_cart
914,69,3,add_to_cart
1011,12,1,view
678,94,1,view
1968,26,1,view
1326,57,2,click
1585,29,1,view
1362,27,2,click
1673,63,1,view
784,8,2,click
866,95,1,view
951,48,1,view
103,18,1,view
41,2,2,click
351,63,2,click
630,84,2,click
1153,45,3,add_to_cart
1682,66,2,click
1546,59,1,view
10,44,1,view
256,41,1,view
1838,83,1,view
1330,53,1,view
1257,89,1,view
1843,27,3,add_to_cart
1709,49,5,conversion
426,21,2,click
957,81,2,click
1695,87,1,view
1783,63,1,view
1725,49,2,click
366,50,3,add_to_cart
1385,78,1,view
398,11,1,view
1805,44,1,view
532,97,2,click
1103,62,1,view
1344,3,1,view
913,77,1,view
198,39,3,add_to_cart
613,32,2,click
548,14,2,click
1156,48,2,click
646,86,2,click
1991,97,2,click
787,22,2,click
1370,25,2,click
12,73,3,add_to_cart
1467,18,2,click
914,85,1,view
726,57,3,add_to_cart
468,85,2,click
1081,42,1,view
910,7,1,view
224,69,1,view
181,82,3,add_to_cart
1618,3,3,add_to_cart
183,83,2,click
927,16,5,conversion
976,45,2,click
560,35,3,add_to_cart
764,53,1,view
1867,9,2,click
1650,51,2,click
1405,48,2,click
1983,11,2,click
111,91,1,view
557,0,2,click
2,23,1,view
761,43,1,view
1422,38,1,view
858,82,3,add_to_cart
1715,50,1,view
937,24,2,click
1204,82,1,view
1995,38,1,view
120,43,1,view
1064,41,2,click
1622,96,3,add_to_cart
311,30,1,view
1253,38,3,add_to_cart
872,97,2,click
240,39,2,click
1303,2,3,add_to_cart
1715,12,3,add_to_cart
1947,42,1,view
1715,59,1,view
1710,1,1,view
1589,37,1,view
1221,0,5,conversion
1452,67,1,view
1824,53,1,view
414,7,3,add_to_cart
1644,83,1,view
720,7,1,view
1758,6,1,view
249,50,2,click
451,55,3,add_to_cart
941,7,1,view
120,34,1,view
942,84,3,add_to_cart
1310,87,1,view
1246,55,2,click
212,76,2,click
583,52,1,view
1162,79,1,view
99,70,1,view
1261,53,3,add_to_cart
1767,19,1,view
1767,65,1,view
1050,85,2,click
1108,66,1,view
960,57,3,add_to_cart
1104,65,3,add_to_cart
313,32,2,click
932,44,2,click
1087,94,1,view
1406,55,5,conversion
915,32,3,add_to_cart
383,89,1,view
1787,99,3,add_to_cart
1167,91,1,view
1841,41,1,view
1667,42,2,click
726,2,1,view
398,97,3,add_to_cart
442,49,1,view
310,93,2,click
134,41,1,view
1566,93,2,click
135,35,1,view
326,68,1,view
601,96,3,add_to_cart
631,77,2,click
1705,15,2,click
920,10,1,view
667,7,2,click
1372,81,1,view
1659,27,2,click
765,72,1,view
482,60,5,conversion
175,28,1,view
1338,78,1,view
217,65,2,click
1452,30,1,view
1188,2,1,view
1848,56,2,click
622,55,2,click
576,76,1,view
1576,44,2,click
1118,8,1,view
1238,97,1,view
522,19,1,view
1156,11,5,conversion
1440,80,5,conversion
1274,87,1,view
1617,68,2,click
43,79,2,click
872,86,1,view
865,66,1,view
1968,37,1,view
165,54,3,add_to_cart
873,92,1,view
210,61,2,click
1402,19,3,add_to_cart
569,20,5,conversion
838,60,1,view
1984,3,1,view
1062,95,5,conversion
1135,19,1,view
1389,1,1,view
1326,61,1,view
1401,75,5,conversion
660,89,1,view
583,0,1,view
120,25,1,view
132,95,2,click
1771,52,1,view
711,75,2,click
891,22,2,click
1405,39,2,click
1297,59,1,view
1321,12,2,click
1207,44,3,add_to_cart
1909,27,1,view
743,9,2,click
77,10,1,view
1763,51,1,view
537,79,3,add_to_cart
296,56,3,add_to_cart
995,89,2,click
112,68,1,view
626,86,1,view
1036,22,1,view
1349,95,1,view
759,33,1,view
569,32,2,click
372,11,1,view
1297,0,1,view
641,82,3,add_to_cart
977,51,2,click
1594,12,2,click
759,13,1,view
1117,97,3,add_to_cart
754,31,1,view
1915,26,1,view
28,64,2,click
1248,63,1,view
947,40,3,add_to_cart
1670,40,1,view
1469,28,1,view
480,32,2,click
196,94,1,view
715,94,1,view
1179,55,1,view
895,21,2,click
1005,25,3,add_to_cart
765,2,1,view
1452,33,3,add_to_cart
667,98,1,view
1071,5,5,conversion
624,66,1,view
1827,37,1,view
1757,86,2,click
1063,48,1,view
1504,44,2,click
1532,23,2,click
1776,93,2,click
47,98,1,view
1541,20,2,click
739,64,5,conversion
1482,27,1,view
1072,7,1,view
1102,17,3,add_to_cart
278,53,1,view
415,90,2,click
1990,52,5,conversion
764,2,1,view
757,25,3,add_to_cart
1302,57,2,click
1588,27,3,add_to_cart
1570,12,3,add_to_cart
1790,36,3,add_to_cart
908,61,3,add_to_cart
1550,48,3,add_to_cart
1115,65,2,click
863,27,2,click
183,30,5,conversion
1208,75,2,click
16,67,1,view
1656,88,5,conversion
681,31,2,click
1105,74,2,click
154,22,2,click
1340,99,1,view
1349,78,1,view
1695,42,1,view
1531,46,3,add_to_cart
1555,82,1,view
1555,49,1,view
590,42,1,view
1282,41,3,add_to_cart
316,21,1,view
1109,84,1,view
574,98,1,view
525,86,1,view
269,75,2,click
1502,49,1,view
1060,7,1,view
1144,86,3,add_to_cart
770,5,3,add_to_cart
885,72,2,click
1335,25,2,click
538,43,1,view
1947,49,2,click
1083,25,2,click
311,78,1,view
780,18,5,conversion
1057,93,1,view
626,88,1,view
1038,47,2,click
1628,13,2,click
502,53,2,click
1298,1,1,view
1225,42,2,click
1332,96,1,view
360,40,2,click
1406,74,1,view
614,9,1,view
653,21,2,click
1118,78,2,click
1625,0,2,click
1931,70,3,add_to_cart
1555,97,2,click
785,97,1,view
140,11,3,add_to_cart
7,58,1,view
1220,95,1,view
1963,26,2,click
52,31,2,click
847,65,1,view
1331,42,5,conversion
1356,64,1,view
1601,98,1,view
1642,62,1,view
231,25,1,view
1758,91,2,click
1015,53,1,view
1144,28,2,click
148,91,2,click
1400,64,1,view
623,29,2,click
608,89,1,view
1579,75,5,conversion
1167,62,1,view
1579,48,2,click
1611,33,1,view
1137,15,2,click
1967,4,1,view
1076,95,1,view
947,21,2,click
1461,88,3,add_to_cart
214,15,1,view
791,45,2,click
902,39,1,view
444,7,1,view
435,13,1,view
1002,67,1,view
1610,96,1,view
363,90,1,view
287,63,3,add_to_cart
1077,69,2,click
1787,10,2,click
1251,21,1,view
447,3,3,add_to_cart
238,48,1,view
1772,58,1,view
811,11,2,click
1160,13,1,view
704,28,1,view
87,2,5,conversion
1690,8,1,view
1349,23,2,click
131,28,1,view
1305,21,1,view
1112,83,1,view
440,84,1,view
65,22,1,view
1158,83,3,add_to_cart
1817,11,3,add_to_cart
638,0,1,view
1875,96,1,view
1261,49,1,view
1442,30,3,add_to_cart
73,59,1,view
1831,62,1,view
1295,95,1,view
99,89,2,click
1957,70,1,view
1506,26,2,click
1817,44,1,view
1967,26,1,view
229,51,2,click
862,16,1,view
139,4,1,view
1707,73,1,view
1921,15,1,view
72,46,2,click
1659,93,3,add_to_cart
205,26,1,view
257,3,2,click
907,25,1,view
1771,75,3,add_to_cart
1693,19,1,view
0,61,1,view
1306,25,1,view
1293,87,1,view
691,30,1,view
102,28,2,click
461,84,5,conversion
1957,46,1,view
410,28,2,click
1204,40,3,add_to_cart
39,89,1,view
1628,70,1,view
802,18,2,click
999,46,1,view
1460,39,1,view
493,82,1,view
801,46,1,view
1700,2,1,view
523,98,2,click
758,46,2,click
1383,92,2,click
594,49,3,add_to_cart
588,82,1,view
200,64,1,view
1322,76,1,view
437,21,1,view
768,44,1,view
1069,70,3,add_to_cart
14,51,2,click
1726,76,1,view
996,98,1,view
934,43,1,view
1521,74,3,add_to_cart
798,59,1,view
725,2,1,view
192,50,2,click
1355,18,2,click
1858,65,2,click
581,25,2,click
1380,55,1,view
1101,95,3,add_to_cart
1142,97,2,click
1606,21,1,view
1819,0,1,view
1986,71,5,conversion
164,3,3,add_to_cart
785,86,1,view
582,62,1,view
604,11,1,view
1608,18,2,click
1455,95,1,view
1405,74,3,add_to_cart
1920,37,1,view
131,37,1,view
754,45,1,view
1146,6,1,view
1286,79,3,add_to_cart
873,92,2,click
624,60,1,view
645,54,3,add_to_cart
520,17,3,add_to_cart
1408,17,2,click
416,52,2,click
77,78,1,view
1066,20,1,view
116,82,2,click
540,90,1,view
608,56,1,view
1712,25,1,view
900,37,1,view
121,54,1,view
355,46,1,view
661,25,2,click
164,24,1,view
191,57,1,view
382,69,1,view
1179,44,1,view
141,62,1,view
1390,4,1,view
506,57,2,click
718,98,2,click
1135,21,2,click
912,24,2,click
432,96,3,add_to_cart
1521,51,2,click
1850,13,1,view
1878,97,3,add_to_cart
1112,20,3,add_to_cart
866,83,2,click
724,55,5,conversion
279,7,2,click
1930,48,1,view
568,92,1,view
1930,61,1,view
949,71,3,add_to_cart
783,21,1,view
97,71,1,view
722,7,2,click
159,83,3,add_to_cart
1813,39,1,view
1696,73,2,click
317,45,1,view
31,74,2,click
349,65,1,view
16,18,2,click
1287,42,2,click
219,32,1,view
1384,19,1,view
683,18,1,view
380,86,3,add_to_cart
1109,97,1,view
1705,72,1,view
1561,15,3,add_to_cart
1152,67,1,view
714,23,2,click
420,77,2,click
1805,5,3,add_to_cart
693,24,1,view
886,62,1,view
30,93,2,click
460,6,1,view
1845,67,1,view
214,94,1,view
972,59,2,click
1213,18,2,click
1783,8,2,click
1324,15,2,click
672,1,3,add_to_cart
1804,12,2,click
71,77,1,view
993,37,5,conversion
1555,39,1,view
1447,35,1,view
893,75,3,add_to_cart
238,39,1,view
931,55,1,view
1131,82,1,view
238,98,2,click
1297,40,2,click
763,52,1,view
1245,40,2,click
945,79,1,view
772,23,2,click
464,21,2,click
447,21,5,conversion
1941,29,1,view
87,24,2,click
1299,78,1,view
1365,5,1,view
830,97,1,view
1650,13,3,add_to_cart
543,8,2,click
631,24,1,view
918,50,2,click
1752,29,1,view
1182,99,2,click
787,88,2,click
1312,81,2,click
68,45,3,add_to_cart
1284,11,2,click
964,0,1,view
548,23,3,add_to_cart
876,95,1,view
512,93,2,click
947,31,2,click
137,27,5,conversion
1076,33,1,view
153,24,1,view
1380,61,2,click
1648,55,2,click
292,52,1,view
222,94,5,conversion
944,48,3,add_to_cart
349,3,1,view
522,59,2,click
1814,96,1,view
704,39,1,view
1689,41,3,add_to_cart
1625,53,3,add_to_cart
925,24,1,view
200,99,1,view
1093,41,2,click
828,51,1,view
1304,92,1,view
1117,82,2,click
1237,34,1,view
398,5,1,view
1120,85,1,view
1038,94,5,conversion
213,51,1,view
887,1,2,click
1982,6,3,add_to_cart
1622,33,3,add_to_cart
1040,87,2,click
1538,85,1,view
582,51,3,add_to_cart
378,71,2,click
349,55,1,view
420,33,2,click
69,69,1,view
1564,55,3,add_to_cart
160,33,2,click
1412,11,2,click
389,57,3,add_to_cart
1562,19,2,click
412,66,2,click
14,39,1,view
1331,29,1,view
1839,82,2,click
1512,29,1,view
229,83,1,view
586,62,1,view
1189,23,2,click
404,71,2,click
833,71,3,add_to_cart
416,29,3,add_to_cart
972,83,1,view
1430,20,2,click
1658,89,2,click
211,71,1,view
707,26,2,click
379,46,2,click
1095,31,1,view
358,11,1,view
996,8,1,view
1334,30,1,view
636,9,3,add_to_cart
969,97,2,click
826,1,1,view
1009,39,2,click
29,60,1,view
1870,88,2,click
1086,65,1,view
693,88,1,view
1203,11,1,view
1099,9,1,view
1045,85,1,view
1248,81,1,view
1327,69,1,view
1298,72,1,view
1549,7,2,click
1828,19,5,conversion
1623,23,2,click
1323,66,1,view
871,73,1,view
1215,40,1,view
1585,53,2,click
1493,19,1,view
1979,99,1,view
898,21,2,click
1667,65,1,view
1760,86,1,view
884,86,3,add_to_cart
1599,96,1,view
106,88,1,view
1131,3,1,view
1179,35,1,view
76,10,1,view
158,19,2,click
1,32,1,view
215,20,1,view
1150,25,2,click
262,36,2,click
629,64,1,view
380,27,3,add_to_cart
1115,82,5,conversion
871,89,1,view
1897,28,3,add_to_cart
266,57,1,view
834,3,2,click
1995,97,1,view
1794,83,2,click
1311,8,2,click
834,71,2,click
1192,6,1,view
1582,60,1,view
1429,52,2,click
514,82,1,view
1818,53,1,view
1450,31,2,click
974,94,3,add_to_cart
760,53,2,click
1855,64,1,view
453,43,1,view
986,91,1,view
1074,46,2,click
1409,78,1,view
694,64,1,view
150,68,5,conversion
1902,65,3,add_to_cart
392,56,1,view
1108,72,3,add_to_cart
389,97,2,click
772,4,1,view
550,34,1,view
373,44,3,add_to_cart
798,63,2,click
318,15,5,conversion
1663,66,1,view
681,75,2,click
1869,9,3,add_to_cart
1554,13,2,click
1971,29,1,view
841,26,2,click
1206,37,1,view
1708,65,5,conversion
1487,3,1,view
1005,32,1,view
321,55,2,click
1683,70,3,add_to_cart
1049,93,1,view
653,15,1,view
846,99,3,add_to_cart
1258,75,1,view
6,63,3,add_to_cart
1528,64,1,view
1619,26,2,click
481,16,2,click
66,21,2,click
1626,46,2,click
371,45,3,add_to_cart
135,51,1,view
746,46,1,view
617,66,1,view
1299,19,2,click
1991,1,2,click
1364,63,2,click
1545,0,2,click
807,7,3,add_to_cart
690,40,1,view
1071,91,2,click
1959,36,1,view
1171,51,1,view
58,95,1,view
777,14,1,view
1994,86,3,add_to_cart
1351,43,1,view
162,56,1,view
42,88,1,view
597,88,1,view
1230,59,2,click
187,65,1,view
436,29,2,click
1835,49,3,add_to_cart
1997,57,1,view
680,46,1,view
1608,2,1,view
390,34,2,click
369,53,1,view
398,30,3,add_to_cart
1119,20,3,add_to_cart
635,77,2,click
1950,55,2,click
772,92,1,view
1442,92,3,add_to_cart
236,65,1,view
655,66,2,click
590,13,1,view
40,24,1,view
456,39,2,click
532,42,1,view
1642,95,1,view
1859,72,3,add_to_cart
1774,57,2,click
1773,21,1,view
1520,77,1,view
45,76,2,click
596,37,1,view
1924,8,2,click
173,25,1,view
1740,91,1,view
1702,56,2,click
1221,3,3,add_to_cart
973,23,1,view
793,96,2,click
268,31,1,view
1312,26,3,add_to_cart
713,57,3,add_to_cart
1997,25,1,view
150,82,2,click
223,6,1,view
483,51,1,view
989,48,5,conversion
1241,46,3,add_to_cart
1344,88,2,click
1522,16,2,click
271,34,3,add_to_cart
784,61,1,view
162,75,1,view
642,42,2,click
1193,15,3,add_to_cart
61,77,1,view
540,85,1,view
334,68,2,click
1809,88,1,view
610,26,2,click
1508,67,1,view
1721,75,1,view
1170,35,5,conversion
482,86,1,view
997,34,2,click
1066,54,3,add_to_cart
1237,74,1,view
1785,1,2,click
980,66,1,view
1156,10,5,conversion
608,15,2,click
490,41,2,click
1527,92,3,add_to_cart
584,78,1,view
576,37,1,view
571,23,1,view
927,17,1,view
558,43,2,click
983,71,1,view
124,77,1,view
942,83,1,view
973,35,3,add_to_cart
934,40,5,conversion
1786,78,1,view
253,32,1,view
14,30,1,view
344,71,3,add_to_cart
63,29,1,view
1071,76,2,click
235,86,3,add_to_cart
1146,83,2,click
1095,63,1,view
0,92,1,view
60,13,1,view
1339,86,2,click
1716,76,2,click
660,50,5,conversion
925,78,3,add_to_cart
979,88,2,click
1583,86,3,add_to_cart
1668,31,1,view
981,99,1,view
1062,51,1,view
832,93,1,view
1567,67,1,view
826,29,2,click
1567,71,1,view
1620,68,1,view
21,25,1,view
1637,52,1,view
1402,78,2,click
620,3,2,click
824,50,1,view
1689,35,2,click
926,3,2,click
460,50,1,view
1973,31,3,add_to_cart
1977,72,2,click
588,13,1,view
1336,59,1,view
99,69,2,click
1736,9,2,click
1769,67,2,click
1836,32,3,add_to_cart
334,68,1,view
48,86,2,click
1685,2,1,view
1758,49,1,view
591,81,1,view
1074,54,2,click
1226,5,1,view
163,76,1,view
447,24,1,view
1855,40,1,view
615,1,3,add_to_cart
1827,15,3,add_to_cart
1305,58,1,view
1412,34,2,click
297,59,1,view
854,11,2,click
357,61,1,view
1878,93,5,conversion
1168,95,3,add_to_cart
1647,30,1,view
1697,42,1,view
1723,78,1,view
316,2,1,view
548,32,2,click
916,50,5,conversion
171,53,3,add_to_cart
1469,85,3,add_to_cart
1810,73,3,add_to_cart
1871,91,2,click
108,93,1,view
133,1,1,view
1094,39,1,view
1332,62,3,add_to_cart
1368,23,2,click
754,17,1,view
1299,54,1,view
1829,46,1,view
1531,8,1,view
1349,7,1,view
1555,69,1,view
842,58,2,click
892,33,1,view
106,9,3,add_to_cart
1932,96,2,click
354,90,5,conversion
1839,77,1,view
614,86,1,view
683,27,1,view
1669,81,1,view
368,43,2,click
1974,55,1,view
1091,85,3,add_to_cart
1650,95,2,click
1016,88,5,conversion
173,97,1,view
1960,64,1,view
1457,58,2,click
1734,9,1,view
1566,32,2,click
948,86,1,view
180,64,3,add_to_cart
649,2,1,view
1795,68,3,add_to_cart
283,85,1,view
1552,44,2,click
645,98,1,view
1459,44,1,view
121,51,2,click
1355,80,2,click
222,12,2,click
1602,92,1,view
1212,58,1,view
900,19,1,view
1619,0,1,view
646,68,1,view
633,29,5,conversion
1220,32,1,view
1707,97,1,view
33,88,1,view
1377,2,1,view
337,99,3,add_to_cart
1544,26,1,view
726,6,5,conversion
1147,63,1,view
1803,43,2,click
1191,3,3,add_to_cart
491,97,1,view
1497,97,2,click
1936,23,2,click
325,49,1,view
1830,42,2,click
1574,90,1,view
709,92,5,conversion
1677,18,3,add_to_cart
617,77,1,view
787,44,2,click
906,69,2,click
1708,29,2,click
1233,74,2,click
425,9,1,view
1396,44,1,view
1104,64,2,click
1560,56,2,click
1086,23,2,click
1084,1,2,click
1158,43,1,view
1486,65,1,view
912,66,1,view
1396,9,2,click
1151,55,3,add_to_cart
1292,82,2,click
1570,87,2,click
827,96,2,click
1416,93,1,view
923,96,1,view
1779,53,1,view
654,86,2,click
1311,59,1,view
428,20,1,view
1923,68,3,add_to_cart
1039,57,1,view
925,42,1,view
1187,70,3,add_to_cart
1360,16,1,view
699,84,3,add_to_cart
93,32,1,view
1831,74,3,add_to_cart
1815,59,5,conversion
426,74,1,view
816,33,3,add_to_cart
514,61,5,conversion
389,78,1,view
305,38,2,click
523,99,1,view
1396,61,1,view
207,73,1,view
1861,69,2,click
1533,86,1,view
138,23,1,view
401,96,1,view
1863,23,2,click
1987,83,1,view
